(u'adoption', 0.8011935934311806)
(u'nbd', 0.8126495322078922)
(u'facility', 0.8521351637300519)
(u'hunter', 0.8532650402191904)
(u'talks', 0.8534185027151354)
(u'healthy', 0.8538959314946372)
(u'residence', 0.8544970943159003)
(u'present', 0.8548307236412882)
(u'live', 0.8551164358847448)
(u'sheffield', 0.8551779765409323)
(u'creativity', 0.856147059584113)
(u'pets', 0.8564689723927332)
(u'rise', 0.8567820817653445)
(u'choice', 0.8571029458171175)
(u'continued', 0.8573296618147043)
(u'ltd', 0.8573391843916496)
(u'columbia', 0.8573477297911357)
(u'rates', 0.8573590018779692)
(u'accessories', 0.8574591301705724)
(u'hat', 0.8574997952174345)
(u'package', 0.8575301724597497)
(u'military', 0.8575973126256715)
(u'fitness', 0.8576078752202436)
(u'adventures', 0.8576751079662882)
(u'tin', 0.8577552151216554)
(u'viagra', 0.8578198273286629)
(u'beyond', 0.8578987310541248)
(u'pacific', 0.8579275163027754)
(u'kenya', 0.857984918865569)
(u'terrace', 0.8580018335642742)
(u'appetizers', 0.8580130348337295)
(u'vote', 0.8580385101360981)
(u'consumer', 0.858105025001019)
(u'stage', 0.8581090588464856)
(u'yum', 0.8581690175510146)
(u'dvd', 0.8582080892783355)
(u'university', 0.8582112139622349)
(u'manager', 0.8582424094669738)
(u'memorialday', 0.8582549526146847)
(u'celebration', 0.8582794960590014)
(u'foodporn', 0.8582819416226357)
(u'lifestyle', 0.8583200906852584)
(u'journal', 0.8583609748768082)
(u'syria', 0.8583739914822561)
(u'swap', 0.8584116082206876)
(u'july', 0.8584751434654565)
(u'sacramento', 0.8585517313886888)
(u'science', 0.8585610340355253)
(u'department', 0.8585758530186112)
(u'divine', 0.8585930779189167)
(u'kitten', 0.8586504896036529)
(u'circle', 0.8586644332765966)
(u'nutrition', 0.8587363390905179)
(u'evolution', 0.8587665043641749)
(u'berlin', 0.8587777366461952)
(u'max', 0.858819809127373)
(u'rsvp', 0.8588345958933629)
(u'track', 0.8588369359113018)
(u'discover', 0.8588445675915186)
(u'sxsw', 0.8588731956909217)
(u'leeds', 0.858919631283483)
