(u'adoption', 0.5093771811403407)
(u'drop', 0.8284904914413324)
(u'deserve', 0.8285435840234878)
(u'sister', 0.8287653307386348)
(u'cheap', 0.828775238301559)
(u'grab', 0.8288554789636392)
(u'believe', 0.8288863619020959)
(u'weed', 0.8288937536980964)
(u'smash', 0.8289642993825767)
(u'certainly', 0.8290899645356056)
(u'aka', 0.8290983651056897)
(u'sadly', 0.8291179694400223)
(u'feeling', 0.8292246429343696)
(u'takin', 0.8292404647136026)
(u'ill', 0.829289455135169)
(u'bitch', 0.8293326176520999)
(u'soccer', 0.8293952830069509)
(u'urgh', 0.8295463829927413)
(u'emotional', 0.8295744095731667)
(u'deadass', 0.82986165253107)
(u'mexican', 0.8299198826990171)
(u'leftover', 0.8299303331708803)
(u'bout', 0.8301195528123791)
(u'agreed', 0.8301397601705305)
(u'consist', 0.8303051791581066)
(u'bitching', 0.8303476754275974)
(u'dad', 0.8304307735055035)
(u'ass', 0.8305430267940799)
(u'saw', 0.830678447491526)
(u'around', 0.8307503470959828)
(u'mann', 0.8310018552952362)
(u'cause', 0.8311135708532272)
(u'able', 0.8311634752547061)
(u'yup', 0.8312166225761713)
(u'homie', 0.8313474098547824)
(u'wanna', 0.8316450801229426)
(u'insane', 0.8316482043849469)
(u'plane', 0.8316800849638557)
(u'grateful', 0.831836377221262)
(u'sucks', 0.8319004887325057)
(u'nah', 0.8319015019946802)
(u'wanting', 0.8319444828759446)
(u'costco', 0.832061220634228)
(u'nice', 0.8320655721530928)
(u'lowkey', 0.8320942192893774)
(u'work', 0.8321191420741375)
(u'nasty', 0.8321193810263398)
(u'applebees', 0.8321445011470051)
(u'iwant', 0.832161723758731)
(u'japanese', 0.8321967811338005)
(u'boys', 0.8323330222159561)
(u'joke', 0.8324115452541097)
(u'sorts', 0.832441785792626)
(u'hmmm', 0.832489457265955)
(u'yesssss', 0.832568300771688)
(u'let', 0.8326648330315345)
(u'cafeteria', 0.832699099561009)
(u'ethiopian', 0.8328837756223)
(u'nearly', 0.8329183609078832)
(u'noo', 0.8329623597064719)
(u'fattening', 0.833020969059592)
(u'mum', 0.8330323658282367)
(u'smiles', 0.8330381471318951)
(u'fantastic', 0.8330493004564822)
(u'devour', 0.8332882932461891)
(u'die', 0.8335148965519997)
(u'yall', 0.8335579664256855)
(u'thinking', 0.8335886062200901)
(u'ohh', 0.8336858425058267)
(u'nigga', 0.833823272511193)
(u'realized', 0.8338438569450548)
(u'2am', 0.8338493515189457)
(u'running', 0.8339029167699124)
(u'job', 0.8340025894537503)
(u'wouldn', 0.8340284541780858)
(u'reminds', 0.834090349988408)
(u'question', 0.8341389277712132)
(u'pictures', 0.8343370442144409)
(u'devil', 0.8343946434779212)
(u'tons', 0.8344414390856865)
